lat,lon,PSurf_autumn,PSurf_spring,PSurf_summer,PSurf_winter,Qair_autumn,Qair_spring,Qair_summer,Qair_winter,Rainf_autumn,Rainf_spring,Rainf_summer,Rainf_winter,Snowf_autumn,Snowf_spring,Snowf_summer,Snowf_winter,Tair_autumn,Tair_spring,Tair_summer,Tair_winter,Wind_autumn,Wind_spring,Wind_summer,Wind_winter,sand % topsoil,sand % subsoil,silt % topsoil,silt% subsoil,clay % topsoil,clay % subsoil,pH water topsoil,pH water subsoil,OC % topsoil,OC % subsoil,N % topsoil,N % subsoil,BS % topsoil,BS % subsoil,CEC topsoil,CEC subsoil,CEC clay topsoil,CEC Clay subsoil,CaCO3 % topsoil,CaCO3 % subsoil,BD topsoil,BD subsoil,C/N topsoil,C/N subsoil
29.25,8.75,96975.35,96805.06,96663.54,97384.27,0.0063751736,0.004093925,0.0057992362,0.0035840329,1.555655e-07,6.6766796e-07,0.0,9.683444e-07,0.0,0.0,0.0,0.0,297.31677,296.05014,307.48337,285.61667,3.9347985,4.8941627,4.691028,4.4107075,40.71,40.6,34.4,32.97,24.92,26.18,7.79,7.89,0.483,0.242,0.094,0.048,97.2,97.2,13.23,11.17,63.0,50.0,13.61,19.58,1.47,1.37,8.6,11.0
29.25,9.25,95386.85,95219.0,95144.54,95719.02,0.0063713416,0.004117656,0.0059709004,0.0035074984,7.375823e-07,1.3939938e-06,9.40785e-08,1.9612396e-06,0.0,0.0,0.0,6.320931e-08,296.61658,295.4167,306.7499,284.91684,4.081494,5.0845604,4.8156486,4.799108,40.71,40.6,34.4,32.97,24.92,26.18,7.79,7.89,0.483,0.242,0.094,0.048,97.2,97.2,13.23,11.17,63.0,50.0,13.61,19.58,1.47,1.37,8.6,11.0
29.25,9.75,94907.21,94742.71,94691.195,95212.24,0.0066399775,0.004259317,0.006264547,0.0036063986,7.520746e-07,1.6017898e-06,8.063872e-08,2.2565007e-06,0.0,0.0,0.0,1.4663628e-07,296.51657,295.18317,306.35,284.8834,4.0601525,5.071361,4.714477,4.962237,49.2,42.4,26.0,27.9,24.8,29.3,7.7,7.8,0.33,0.23,0.1,0.06,96.0,96.0,8.7,7.9,66.0,50.0,13.1,22.1,1.5,1.4,8.0,11.0
29.75,-6.25,95480.125,95265.22,95082.586,96041.68,0.003990603,0.0029511268,0.0037806612,0.0028539633,1.7364579e-06,3.536089e-06,0.0,2.58027e-06,0.0,0.0,0.0,0.0,295.94998,295.58337,304.3167,286.68344,2.8707874,3.7060893,3.3430336,2.722252,38.36,44.73,37.36,33.2,24.36,22.03,7.78,7.93,0.649,0.303,0.089,0.047,95.8,95.0,17.42,14.66,54.5,47.8,12.65,14.23,1.46,1.34,9.9,10.4
29.75,-5.75,94781.63,94568.54,94399.82,95315.25,0.004100375,0.003052728,0.0037096664,0.002932076,1.4487961e-06,3.4262546e-06,0.0,2.2440124e-06,0.0,0.0,0.0,0.0,296.18335,295.78333,304.88315,286.58328,3.0881035,4.025335,3.6240432,2.9885042,38.36,44.73,37.36,33.2,24.36,22.03,7.78,7.93,0.649,0.303,0.089,0.047,95.8,95.0,17.42,14.66,54.5,47.8,12.65,14.23,1.46,1.34,9.9,10.4
29.75,-5.25,94435.71,94225.25,94065.25,94951.85,0.0041764304,0.0031541062,0.003678728,0.002900295,6.1749864e-07,4.0212913e-06,0.0,1.8563278e-06,0.0,0.0,0.0,0.0,296.11655,295.75003,305.2166,286.3167,3.4478781,4.5410795,4.060745,3.4260504,52.21,48.32,23.23,24.32,24.58,27.24,7.39,7.46,0.6779999999999999,0.405,0.113,0.0579999999999999,87.3,91.5,10.87,10.06,56.7,45.8,8.54,11.32,1.42,1.38,10.3,10.8
29.75,-4.75,94582.086,94373.65,94206.375,95096.805,0.004308673,0.0032797193,0.0037055935,0.0029006563,1.2047227e-06,3.818846e-06,0.0,2.0223283e-06,0.0,0.0,0.0,0.0,296.4166,296.11667,305.81668,286.34998,3.5410707,4.705789,4.184714,3.5418465,52.21,48.32,23.23,24.32,24.58,27.24,7.39,7.46,0.6779999999999999,0.405,0.113,0.0579999999999999,87.3,91.5,10.87,10.06,56.7,45.8,8.54,11.32,1.42,1.38,10.3,10.8
29.75,-4.25,95150.75,94939.82,94756.6,95680.48,0.0043691522,0.0033312596,0.0036986812,0.0029079,1.3794692e-06,3.591096e-06,0.0,1.2499125e-06,0.0,0.0,0.0,0.0,296.7499,296.31662,306.31656,286.45023,3.511531,4.7709427,4.0686812,3.5242603,52.21,48.32,23.23,24.32,24.58,27.24,7.39,7.46,0.6779999999999999,0.405,0.113,0.0579999999999999,87.3,91.5,10.87,10.06,56.7,45.8,8.54,11.32,1.42,1.38,10.3,10.8
29.75,-3.75,94862.65,94655.26,94483.06,95371.4,0.0044588423,0.003534004,0.003815776,0.0029182185,5.773914e-07,3.7607545e-06,0.0,3.5512014e-07,0.0,0.0,0.0,0.0,296.75003,296.3501,306.65002,286.18332,3.645942,4.991295,4.092033,3.7794735,58.3,51.65,20.95,23.65,20.75,24.45,7.65,7.7,0.635,0.32,0.08,0.02,84.5,95.0,10.1,9.65,57.0,40.0,13.05,19.1,1.4,1.45,10.5,10.0
29.75,-3.25,94734.56,94528.71,94361.914,95229.336,0.0046652243,0.0037623753,0.004001048,0.0030168425,1.271992e-06,2.7625201e-06,0.0,1.5657568e-07,0.0,0.0,0.0,0.0,296.91663,296.51657,307.0834,286.1166,3.62761,4.924869,3.9466057,3.8354247,58.3,51.65,20.95,23.65,20.75,24.45,7.65,7.7,0.635,0.32,0.08,0.02,84.5,95.0,10.1,9.65,57.0,40.0,13.05,19.1,1.4,1.45,10.5,10.0
29.75,-2.75,94674.07,94473.69,94307.73,95159.63,0.004662015,0.003833958,0.004027991,0.0029777137,1.2220047e-06,1.7931592e-06,1.5254638e-07,0.0,0.0,0.0,0.0,0.0,296.81665,296.44992,307.31656,285.84998,3.519171,4.677591,3.9031632,3.6705751,58.3,51.65,20.95,23.65,20.75,24.45,7.65,7.7,0.635,0.32,0.08,0.02,84.5,95.0,10.1,9.65,57.0,40.0,13.05,19.1,1.4,1.45,10.5,10.0
29.75,-2.25,95677.836,95479.98,95276.46,96203.06,0.0047324365,0.0039430778,0.004110552,0.003094393,8.3021627e-07,9.3675953e-07,1.3969148e-07,0.0,0.0,0.0,0.0,0.0,296.91666,296.51657,307.61673,285.74994,3.2315407,4.3013096,3.7097003,3.3132489,58.3,51.65,20.95,23.65,20.75,24.45,7.65,7.7,0.635,0.32,0.08,0.02,84.5,95.0,10.1,9.65,57.0,40.0,13.05,19.1,1.4,1.45,10.5,10.0
29.75,-1.75,95794.81,95600.195,95395.07,96319.75,0.0049498896,0.0041916934,0.004328297,0.0033221298,7.814114e-07,7.793379e-07,1.9193232e-07,0.0,0.0,0.0,0.0,0.0,296.91675,296.58337,307.75003,285.68332,3.3773544,4.469145,3.8397267,3.597224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.75,-1.25,95895.01,95702.13,95501.055,96418.44,0.0051046982,0.004342159,0.004518726,0.0035078898,9.291948e-07,7.4024985e-07,2.0461862e-07,0.0,0.0,0.0,0.0,0.0,296.88345,296.4166,307.7834,285.68344,3.6633809,4.698237,4.0367775,4.025911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.75,-0.75,96009.375,95819.164,95619.555,96531.836,0.005157008,0.004401197,0.004618921,0.0036104105,6.286402e-07,8.809513e-07,2.3016612e-07,0.0,0.0,0.0,0.0,0.0,296.84998,296.28333,307.78333,285.6167,3.7812893,4.756918,4.080877,4.1858077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.75,-0.25,96309.53,96122.336,95913.336,96839.02,0.0052174665,0.004451088,0.004656376,0.0037029192,4.328788e-07,7.25433e-07,2.0277379e-07,0.0,0.0,0.0,0.0,0.0,297.04993,296.38327,307.91663,285.75003,3.8428962,4.7546935,4.111234,4.2526107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.75,0.25,96652.25,96468.4,96248.04,97192.32,0.0052709146,0.0044746376,0.0046549346,0.0038012273,2.4199713e-07,4.702797e-07,0.0,0.0,0.0,0.0,0.0,0.0,297.25003,296.51678,308.08334,285.9499,3.8991022,4.7393303,4.1582565,4.2773643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.75,0.75,96535.22,96351.26,96140.85,97065.195,0.0052093086,0.0043282737,0.004535243,0.0037766823,9.338234e-08,8.090206e-07,2.8020168e-07,0.0,0.0,0.0,0.0,0.0,296.88318,296.01666,307.75,285.58328,3.954056,4.8019557,4.30115,4.2635274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.75,1.25,96972.54,96789.6,96568.35,97515.03,0.005061232,0.0041215536,0.004378883,0.0036417674,2.2604085e-07,1.2495749e-06,3.5467383e-07,5.003112e-08,0.0,0.0,0.0,0.0,296.45004,295.5165,307.44986,285.04996,3.9331074,4.8333488,4.4316373,4.1741138,40.71,40.6,34.4,32.97,24.92,26.18,7.79,7.89,0.483,0.242,0.094,0.048,97.2,97.2,13.23,11.17,63.0,50.0,13.61,19.58,1.47,1.37,8.6,11.0
29.75,1.75,96489.96,96307.37,96110.56,97001.59,0.004959922,0.0039795157,0.0042512235,0.003501324,1.4520678e-07,1.4061844e-06,5.173321e-07,2.5372563e-08,0.0,0.0,0.0,0.0,296.2833,295.21664,307.1166,284.75003,3.9674168,4.9094124,4.628895,4.129059,40.71,40.6,34.4,32.97,24.92,26.18,7.79,7.89,0.483,0.242,0.094,0.048,97.2,97.2,13.23,11.17,63.0,50.0,13.61,19.58,1.47,1.37,8.6,11.0
29.75,2.25,95943.81,95758.625,95593.06,96420.75,0.005051756,0.003941423,0.0043058414,0.0034995328,1.1703991e-07,1.6945609e-06,7.5808565e-08,4.1151125e-08,0.0,0.0,0.0,0.0,296.31665,294.9501,306.98343,284.7501,4.1170955,5.048077,4.817433,4.2841125,40.71,40.6,34.4,32.97,24.92,26.18,7.79,7.89,0.483,0.242,0.094,0.048,97.2,97.2,13.23,11.17,63.0,50.0,13.61,19.58,1.47,1.37,8.6,11.0
29.75,2.75,96336.875,96156.96,95980.6,96819.69,0.0051791817,0.0039703045,0.0043876427,0.0035187304,2.6325658e-08,1.6160415e-06,7.580857e-08,2.8497746e-08,0.0,0.0,0.0,0.0,296.41656,295.0167,306.94995,284.81668,4.070259,4.959279,4.7201457,4.2743115,40.71,40.6,34.4,32.97,24.92,26.18,7.79,7.89,0.483,0.242,0.094,0.048,97.2,97.2,13.23,11.17,63.0,50.0,13.61,19.58,1.47,1.37,8.6,11.0
29.75,3.25,97046.37,96873.19,96672.875,97550.5,0.00545303,0.0041042515,0.0045936406,0.0036692873,8.971853e-08,1.1608306e-06,0.0,2.8527246e-08,0.0,0.0,0.0,0.0,297.01663,295.55002,307.45004,285.4832,3.946109,4.7551594,4.5091777,4.164311,58.3,51.65,20.95,23.65,20.75,24.45,7.65,7.7,0.635,0.32,0.08,0.02,84.5,95.0,10.1,9.65,57.0,40.0,13.05,19.1,1.4,1.45,10.5,10.0
29.75,3.75,97604.82,97441.24,97221.71,98123.96,0.0055956184,0.004224719,0.004758777,0.0037370787,1.3244165e-08,6.783569e-07,0.0,1.276435e-08,0.0,0.0,0.0,0.0,297.1832,295.78342,307.7501,285.68332,3.8507411,4.636189,4.3702507,4.018179,58.3,51.65,20.95,23.65,20.75,24.45,7.65,7.7,0.635,0.32,0.08,0.02,84.5,95.0,10.1,9.65,57.0,40.0,13.05,19.1,1.4,1.45,10.5,10.0
29.75,4.25,97717.29,97559.21,97339.195,98232.164,0.0057299677,0.004338709,0.0049459143,0.0038148637,2.6461075e-08,6.653116e-07,0.0,2.5607497e-08,0.0,0.0,0.0,0.0,297.35,295.9166,308.04996,285.91666,3.8429563,4.609585,4.3626475,3.898284,58.3,51.65,20.95,23.65,20.75,24.45,7.65,7.7,0.635,0.32,0.08,0.02,84.5,95.0,10.1,9.65,57.0,40.0,13.05,19.1,1.4,1.45,10.5,10.0
29.75,4.75,97844.54,97691.75,97470.06,98353.98,0.0059479657,0.0045501967,0.005213173,0.003910152,0.0,3.1275997e-07,0.0,7.692808e-08,0.0,0.0,0.0,0.0,297.45007,296.18332,308.38345,286.01675,3.8400917,4.5982437,4.409057,3.8237507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.75,5.25,97824.96,97672.01,97457.46,98321.9,0.0060965796,0.004592703,0.0053814207,0.003943248,0.0,5.5977546e-07,0.0,1.2879508e-07,0.0,0.0,0.0,0.0,297.5167,296.14993,308.51672,286.05,3.857132,4.596512,4.476359,3.824051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.75,5.75,97857.24,97704.47,97495.695,98346.21,0.0061209104,0.0045407554,0.0054832245,0.0039367396,0.0,4.6815964e-07,0.0,1.2856654e-07,0.0,0.0,0.0,0.0,297.5167,296.08334,308.61676,286.0834,3.8997924,4.6102576,4.534024,3.8674662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.75,6.25,98373.47,98222.28,97997.48,98876.305,0.006083976,0.0044438257,0.0055123116,0.003855768,0.0,3.7309073e-07,0.0,1.9547501e-07,0.0,0.0,0.0,0.0,297.58325,296.21677,308.68326,286.08328,3.9680233,4.649532,4.621988,3.9112914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.75,6.75,98378.15,98226.125,98007.46,98872.09,0.006234924,0.004515138,0.0056828433,0.0038959242,0.0,3.121489e-07,0.0,1.1777831e-07,0.0,0.0,0.0,0.0,297.78342,296.31656,308.68338,286.18332,4.0115447,4.6555333,4.6782875,3.94645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.75,7.25,98216.28,98063.69,97858.445,98694.4,0.0064392504,0.0046279985,0.005920391,0.0039428086,0.0,2.7262305e-07,0.0,5.606758e-07,0.0,0.0,0.0,0.0,297.78323,296.3833,308.61667,286.21677,3.997919,4.668031,4.674078,4.018186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.75,7.75,98030.53,97874.79,97686.1,98490.53,0.0065826965,0.0045942403,0.006070866,0.0038952492,1.3983414e-07,3.8589891e-07,0.0,8.2812045e-07,0.0,0.0,0.0,0.0,297.58337,296.15,308.2832,285.9499,3.9334772,4.657658,4.5938168,4.0782347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.75,8.25,97843.01,97686.29,97511.6,98286.59,0.006675624,0.004561932,0.0061894753,0.0038435748,5.59498e-07,5.4830303e-07,0.0,1.1683139e-06,0.0,0.0,0.0,0.0,297.44986,296.05002,308.01675,285.71677,3.870746,4.684647,4.560869,4.148337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.75,8.75,97735.59,97579.31,97414.47,98168.586,0.006784331,0.004552134,0.00634709,0.003850571,3.4292285e-07,4.028517e-07,0.0,1.1960593e-06,0.0,0.0,0.0,4.3329564e-08,297.55005,296.15002,307.94998,285.85016,3.833519,4.724565,4.584413,4.26829,40.71,40.6,34.4,32.97,24.92,26.18,7.79,7.89,0.483,0.242,0.094,0.048,97.2,97.2,13.23,11.17,63.0,50.0,13.61,19.58,1.47,1.37,8.6,11.0
29.75,9.25,97044.03,96889.46,96756.77,97437.19,0.0067606303,0.0045191874,0.0064455266,0.0037337097,7.668153e-07,1.0007525e-06,0.0,2.1719065e-06,0.0,0.0,0.0,7.6982325e-08,297.24997,295.78345,307.45007,285.44995,3.8915207,4.819365,4.6586094,4.562433,40.71,40.6,34.4,32.97,24.92,26.18,7.79,7.89,0.483,0.242,0.094,0.048,97.2,97.2,13.23,11.17,63.0,50.0,13.61,19.58,1.47,1.37,8.6,11.0
30.25,-4.75,93350.75,93150.75,93010.51,93823.35,0.0042859283,0.003352359,0.0036348484,0.002819673,2.1955882e-06,6.2371746e-06,2.3199449e-07,2.1602998e-06,0.0,0.0,0.0,0.0,295.58337,295.0167,305.0834,285.6166,3.4105337,4.50905,4.143227,3.1580093,58.3,51.65,20.95,23.65,20.75,24.45,7.65,7.7,0.635,0.32,0.08,0.02,84.5,95.0,10.1,9.65,57.0,40.0,13.05,19.1,1.4,1.45,10.5,10.0
30.25,-4.25,94305.336,94105.49,93936.24,94805.52,0.004366401,0.0034267406,0.0036801938,0.0028009557,1.8612333e-06,5.6966014e-06,3.928742e-08,1.5636653e-06,0.0,0.0,0.0,0.0,295.91663,295.35007,305.6834,285.7167,3.489912,4.7067432,4.1449847,3.298673,58.3,51.65,20.95,23.65,20.75,24.45,7.65,7.7,0.635,0.32,0.08,0.02,84.5,95.0,10.1,9.65,57.0,40.0,13.05,19.1,1.4,1.45,10.5,10.0
30.25,-3.75,93485.53,93290.9,93149.79,93942.69,0.004511383,0.0036717819,0.0038605768,0.0028365664,2.6028413e-06,5.864457e-06,2.0464938e-07,4.82466e-07,0.0,0.0,0.0,0.0,295.9501,295.45004,305.98325,285.5167,3.7679055,5.0883203,4.2907867,3.7174332,58.3,51.65,20.95,23.65,20.75,24.45,7.65,7.7,0.635,0.32,0.08,0.02,84.5,95.0,10.1,9.65,57.0,40.0,13.05,19.1,1.4,1.45,10.5,10.0
30.25,-3.25,93801.086,93610.76,93462.48,94263.555,0.004566709,0.0038125105,0.0040020416,0.0028486717,1.950798e-06,4.5309803e-06,2.0402035e-07,2.1484396e-07,0.0,0.0,0.0,0.0,295.88342,295.41672,306.35007,285.25,3.7536743,5.0227313,4.1395645,3.7889545,58.3,51.65,20.95,23.65,20.75,24.45,7.65,7.7,0.635,0.32,0.08,0.02,84.5,95.0,10.1,9.65,57.0,40.0,13.05,19.1,1.4,1.45,10.5,10.0
30.25,-2.75,94631.78,94445.28,94265.664,95123.04,0.0046985853,0.00400223,0.0041638017,0.0029523969,1.2589845e-06,3.1822374e-06,2.0339517e-07,0.0,0.0,0.0,0.0,0.0,296.41672,295.98328,307.11652,285.55008,3.6050634,4.7360454,4.0231056,3.6571553,58.3,51.65,20.95,23.65,20.75,24.45,7.65,7.7,0.635,0.32,0.08,0.02,84.5,95.0,10.1,9.65,57.0,40.0,13.05,19.1,1.4,1.45,10.5,10.0
30.25,-2.25,95421.94,95235.21,95028.63,95940.56,0.0049817446,0.004286257,0.004420609,0.003225514,8.6603467e-07,1.7047349e-06,1.9048838e-07,0.0,0.0,0.0,0.0,0.0,296.81662,296.44992,307.65,285.81668,3.4870102,4.5475545,3.9384756,3.543506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.25,-1.75,94769.97,94583.99,94410.24,95250.28,0.0052420646,0.0045851045,0.0047305203,0.0034434937,1.0614882e-06,9.934978e-07,1.902942e-07,0.0,0.0,0.0,0.0,0.0,296.85,296.41672,307.78333,285.7501,3.6476834,4.724064,4.059892,3.8270214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.25,-1.25,94746.16,94560.336,94396.28,95219.47,0.005317418,0.0046574925,0.0048408452,0.0035642341,1.0087032e-06,9.617556e-07,2.5537125e-07,0.0,0.0,0.0,0.0,0.0,296.6832,296.08334,307.6499,285.55014,3.7495983,4.763048,4.1033,4.045852,45.08,42.25,29.01,30.68,25.98,26.81,7.59,7.73,0.493,0.486,0.104,0.08,94.0,94.3,11.95,10.12,59.4,47.0,10.98,16.0,1.38,1.26,8.8,9.6
30.25,-0.75,94908.07,94722.4,94559.81,95385.5,0.0052790637,0.0045674574,0.004843557,0.0036246926,6.6635454e-07,1.4335384e-06,2.8027168e-07,0.0,0.0,0.0,0.0,0.0,296.45007,295.74997,307.38324,285.38327,3.7646687,4.7478137,4.097851,4.1037993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.25,-0.25,95518.164,95335.77,95154.164,96014.96,0.0052527213,0.0045268,0.004826023,0.0036529119,5.6272506e-07,1.3912932e-06,2.94419e-07,0.0,0.0,0.0,0.0,0.0,296.34988,295.61667,307.3501,285.21664,3.781747,4.751732,4.1490173,4.1422124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.25,0.25,95823.24,95644.06,95454.94,96326.25,0.0052465633,0.0044658077,0.004776696,0.0036688375,9.933589e-07,1.612793e-06,4.604655e-07,2.1327531e-07,0.0,0.0,0.0,0.0,296.05002,295.2166,307.08328,284.81662,3.7970467,4.726796,4.175993,4.2068253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.25,0.75,95634.305,95458.27,95281.01,96123.29,0.0052960427,0.0044412273,0.0047477665,0.0037383388,7.148619e-07,1.6648233e-06,5.8955635e-07,1.2532972e-07,0.0,0.0,0.0,0.0,295.88336,294.9833,306.88336,284.65,3.8268712,4.7083974,4.221312,4.2536244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.25,1.25,95745.51,95572.695,95397.945,96231.44,0.005373508,0.0044414657,0.004775029,0.003809695,5.275478e-07,1.9884158e-06,4.5572696e-07,6.22885e-08,0.0,0.0,0.0,0.0,295.85,294.94998,306.98337,284.58334,3.8335793,4.7132144,4.2807274,4.2517653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.25,1.75,96507.31,96333.055,96136.29,97017.02,0.0053321905,0.004299359,0.00467384,0.0037576754,4.449635e-07,2.13402e-06,4.3048297e-07,3.744807e-08,0.0,0.0,0.0,0.0,295.71667,294.55002,306.7501,284.35,3.8173816,4.714985,4.3687696,4.208776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.25,2.25,96053.98,95878.48,95707.625,96534.414,0.0054089967,0.0042729196,0.0046880175,0.003788626,3.7440077e-07,2.0856983e-06,4.0575185e-07,1.248269e-08,0.0,0.0,0.0,0.0,295.84998,294.5166,306.68347,284.4499,3.8582776,4.7373195,4.4338355,4.1871223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.25,2.75,96602.38,96431.664,96246.31,97093.625,0.0053540342,0.0041471636,0.0046317843,0.0036623087,4.0881625e-07,2.1117069e-06,0.0,4.2614413e-08,0.0,0.0,0.0,0.0,295.78333,294.38333,306.51672,284.28342,3.83331,4.6556373,4.336477,4.158816,20.355,20.3,17.2,16.485,12.46,13.09,3.895,3.945,0.2415,0.121,0.047,0.024,48.6,48.6,6.615,5.585,31.5,25.0,6.805,9.79,0.735,0.685,4.3,5.5
30.25,3.25,96790.44,96624.96,96439.19,97277.23,0.005493616,0.004164271,0.00475418,0.003681386,3.184555e-07,2.4107958e-06,2.9103123e-07,0.0,0.0,0.0,0.0,0.0,296.01666,294.58328,306.75003,284.5167,3.8040946,4.620971,4.2568803,4.135388,51.22,44.13,23.98,24.98,24.77,30.74,7.01,7.3,0.547,0.4,0.054,0.0409999999999999,82.2,87.8,12.17,13.55,49.0,42.1,0.61,0.5,1.47,1.49,10.4,10.3
30.25,3.75,97621.81,97465.16,97249.836,98134.836,0.005736463,0.00430306,0.004964557,0.0038132519,0.0,1.3045329e-06,0.0,0.0,0.0,0.0,0.0,0.0,296.61658,295.2168,307.38333,285.24997,3.8174183,4.6398997,4.2322545,4.1599636,58.3,51.65,20.95,23.65,20.75,24.45,7.65,7.7,0.635,0.32,0.08,0.02,84.5,95.0,10.1,9.65,57.0,40.0,13.05,19.1,1.4,1.45,10.5,10.0
30.25,4.25,98014.04,97865.96,97638.77,98533.46,0.005954551,0.0044853943,0.005213661,0.003940098,1.9048838e-07,7.6967444e-07,0.0,1.2803748e-08,0.0,0.0,0.0,0.0,297.21658,295.85013,308.08334,285.8501,3.7368214,4.565125,4.1592116,3.9700086,58.3,51.65,20.95,23.65,20.75,24.45,7.65,7.7,0.635,0.32,0.08,0.02,84.5,95.0,10.1,9.65,57.0,40.0,13.05,19.1,1.4,1.45,10.5,10.0
30.25,4.75,98656.29,98516.34,98266.52,99194.945,0.006014829,0.0046096034,0.00540098,0.0039853537,1.7797076e-07,7.167416e-07,0.0,6.408493e-08,0.0,0.0,0.0,0.0,297.28333,296.11667,308.4501,286.01666,3.7546024,4.597951,4.285969,3.8414042,58.3,51.65,20.95,23.65,20.75,24.45,7.65,7.7,0.635,0.32,0.08,0.02,84.5,95.0,10.1,9.65,57.0,40.0,13.05,19.1,1.4,1.45,10.5,10.0
30.25,5.25,97935.375,97794.57,97582.6,98430.38,0.006196238,0.0047383397,0.0056352746,0.0040357853,1.7797076e-07,6.248659e-07,0.0,1.4162345e-07,0.0,0.0,0.0,0.0,297.2833,295.98328,308.61658,285.9499,3.812312,4.624,4.424736,3.8455641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
